Material,Plant,TotalStock
90009526,2771,0.000
90009527,2771,0.000
90009528,2771,0.000
90009529,2771,0.000
90009530,2771,0.000
90009531,2771,0.000
90009532,2771,0.000
90009533,2771,0.000
90009534,2771,0.000
90009535,2771,0.000
90009536,2771,0.000
90009537,2771,0.000
90009538,2771,0.000
90009539,2771,0.000
90009540,2771,0.000
90009541,2771,0.000
90009542,2771,0.000
90009543,2771,0.000
90009544,2771,0.000
90009545,2771,0.000
90009546,2771,0.000
90009547,2771,0.000
90009548,2771,0.000
90009549,2771,0.000
90009550,2771,0.000
90009551,2771,0.000
90009552,2771,0.000
90009553,2771,0.000
90009554,2771,0.000
90009555,2771,0.000
90009556,2771,0.000
90009557,2771,0.000
90009558,2771,0.000
90009559,2771,0.000
90009560,2771,0.000
90009561,2771,0.000
90009562,2771,0.000
90009563,2771,0.000
90009564,2771,0.000
90009565,2771,0.000
90009566,2771,0.000
90009567,2771,0.000
90009568,2771,0.000
90009569,2771,0.000
90009570,2771,0.000
90009571,2771,0.000
90009572,2771,0.000
90009573,2771,0.000
90009574,2771,0.000
90009575,2771,0.000
90009576,2771,0.000
90009577,2771,0.000
90009578,2771,0.000
90009579,2771,0.000
90009580,2771,0.000
90009581,2771,0.000
90009582,2771,0.000
90009583,2771,0.000
90009584,2771,0.000
90009585,2771,0.000
90009586,2771,0.000
90009587,2771,0.000
90009588,2771,0.000
90009589,2771,0.000
90009590,2771,0.000
90009591,2771,0.000
90009592,2771,0.000
90009593,2771,0.000
90009594,2771,0.000
90009595,2771,0.000
90009596,2771,0.000
90009597,2771,0.000
90009598,2771,0.000
90009599,2771,0.000
90009600,2771,0.000
90009601,2771,0.000
90009602,2771,0.000
90009603,2771,0.000
90009604,2771,0.000
90009605,2771,0.000
90009606,2771,0.000
90009607,2771,0.000
90009608,2771,0.000
90009609,2771,0.000
90009610,2771,0.000
90009611,2771,0.000
90009612,2771,0.000
90009613,2771,0.000
90009614,2771,0.000
90009615,2771,0.000
90009616,2771,0.000
90009617,2771,0.000
90009618,2771,0.000
90009619,2771,0.000
90009620,2771,0.000
90009621,2771,0.000
90009622,2771,0.000
90009623,2771,0.000
90009624,2771,0.000
90009625,2771,0.000
90009626,2771,0.000
90009627,2771,0.000
90009628,2771,0.000
90009629,2771,0.000
90009630,2771,0.000
90009631,2771,0.000
90009632,2771,0.000
90009633,2771,0.000
90009634,2771,0.000
90009635,2771,0.000
90009636,2771,0.000
90009637,2771,0.000
90009638,2771,0.000
90009639,2771,0.000
90009640,2771,0.000
90009641,2771,0.000
90009642,2771,0.000
90009643,2771,0.000
90009644,2771,0.000
90009645,2771,0.000
90009646,2771,0.000
90009647,2771,0.000
90009648,2771,0.000
90009649,2771,0.000
90009650,2771,0.000
90009651,2771,0.000
90009652,2771,0.000
90009653,2771,0.000
90009654,2771,0.000
90009655,2771,0.000
90009656,2771,0.000
90009657,2771,0.000
90009658,2771,0.000
90009659,2771,0.000
90009660,2771,0.000
90009661,2771,0.000
90009662,2771,0.000
90009663,2771,0.000
90009664,2771,0.000
90009665,2771,0.000
90009666,2771,0.000
90009667,2771,0.000
90009668,2771,0.000
90009669,2771,0.000
90009670,2771,0.000
90009671,2771,0.000
90009672,2771,0.000
90009673,2771,0.000
90009674,2771,0.000
90009675,2771,0.000
90009676,2771,0.000
90009677,2771,0.000
90009678,2771,0.000
90009679,2771,0.000
90009680,2771,0.000
90009681,2771,0.000
90009682,2771,0.000
90009683,2771,0.000
90009684,2771,0.000
90009685,2771,0.000
90009686,2771,0.000
90009687,2771,0.000
90009688,2771,0.000
90009689,2771,0.000
90009690,2771,0.000
90009691,2771,0.000
90009692,2771,0.000
90009693,2771,0.000
90009694,2771,0.000
90009695,2771,0.000
90009696,2771,0.000
90009697,2771,0.000
90009698,2771,0.000
90009699,2771,0.000
90009700,2771,0.000
90009701,2771,0.000
90009702,2771,0.000
90009703,2771,0.000
90009704,2771,0.000
90009705,2771,0.000
90009706,2771,0.000
90009707,2771,0.000
90009708,2771,0.000
90009709,2771,0.000
90009710,2771,0.000
90009711,2771,0.000
90009712,2771,0.000
90009713,2771,0.000
90009714,2771,0.000
90009715,2771,0.000
90009716,2771,0.000
90009717,2771,0.000
90009718,2771,0.000
90009719,2771,0.000
90009720,2771,0.000
90009721,2771,0.000
90009722,2771,0.000
90009723,2771,0.000
90009724,2771,0.000
90009725,2771,0.000
90009726,2771,0.000
90009727,2771,0.000
90009728,2771,0.000
90009729,2771,0.000
90009730,2771,0.000
90009731,2771,0.000
90009732,2771,0.000
90009733,2771,0.000
90009734,2771,0.000
90009735,2771,0.000
90009736,2771,0.000
90009737,2771,0.000
90009738,2771,0.000
90009739,2771,0.000
90009740,2771,0.000
90009741,2771,0.000
90009742,2771,0.000
90009743,2771,0.000
90009744,2771,0.000
90009745,2771,0.000
90009746,2771,0.000
90009747,2771,0.000
90009748,2771,0.000
90009749,2771,0.000
90009750,2771,0.000
90009751,2771,0.000
90009752,2771,0.000
90009753,2771,0.000
90009754,2771,0.000
90009755,2771,0.000
90009756,2771,0.000
90009757,2771,0.000
90009758,2771,0.000
90009759,2771,0.000
90009760,2771,0.000
90009761,2771,0.000
90009762,2771,0.000
90009763,2771,0.000
90009764,2771,0.000
90009765,2771,0.000
90009766,2771,0.000
90009767,2771,0.000
90009768,2771,0.000
90009769,2771,0.000
90009770,2771,0.000
90009771,2771,0.000
90009772,2771,0.000
90009773,2771,0.000
90009774,2771,0.000
90009775,2771,0.000
90009776,2771,0.000
90009777,2771,0.000
90009778,2771,0.000
90009779,2771,0.000
90009780,2771,0.000
90009781,2771,0.000
90009782,2771,0.000
90009783,2771,0.000
90009784,2771,0.000
90009785,2771,0.000
90009786,2771,0.000
90009787,2771,0.000
90009788,2771,0.000
90009789,2771,0.000
90009790,2771,0.000
90009791,2771,0.000
90009792,2771,0.000
90009793,2771,0.000
90009794,2771,0.000
90009795,2771,0.000
90009796,2771,0.000
90009797,2771,0.000
90009798,2771,0.000
90009799,2771,0.000
90009800,2771,0.000
90009801,2771,0.000
90009802,2771,0.000
90009803,2771,0.000
90009804,2771,0.000
90009805,2771,0.000
90009806,2771,0.000
90009807,2771,0.000
90009808,2771,0.000
90009809,2771,0.000
90009810,2771,0.000
90009811,2771,0.000
90009812,2771,0.000
90009813,2771,0.000
90009814,2771,0.000
90009815,2771,0.000
90009816,2771,0.000
90009817,2771,0.000
90009818,2771,0.000
90009819,2771,0.000
90009820,2771,0.000
90009821,2771,0.000
90009822,2771,0.000
90009823,2771,0.000
90009824,2771,0.000
90009825,2771,0.000
90009826,2771,0.000
90009827,2771,0.000
90009828,2771,0.000
90009829,2771,0.000
90009830,2771,0.000
90009831,2771,0.000
90009832,2771,0.000
90009833,2771,0.000
90009834,2771,0.000
90009835,2771,0.000
90009836,2771,0.000
90009837,2771,0.000
90009838,2771,0.000
90009839,2771,0.000
90009840,2771,0.000
90009841,2771,0.000
90009842,2771,0.000
90009843,2771,0.000
90009844,2771,0.000
90009845,2771,0.000
90009846,2771,0.000
90009847,2771,0.000
90009848,2771,0.000
90009849,2771,0.000
90009850,2771,0.000
90009851,2771,0.000
90009852,2771,0.000
90009853,2771,0.000
90009854,2771,0.000
90009855,2771,0.000
90009856,2771,0.000
90009857,2771,0.000
90009858,2771,0.000
90009859,2771,0.000
90009860,2771,0.000
90009861,2771,0.000
90009862,2771,0.000
90009863,2771,0.000
90009864,2771,0.000
90009865,2771,0.000
90009866,2771,0.000
90009867,2771,0.000
90009868,2771,0.000
90009869,2771,0.000
90009870,2771,0.000
90009871,2771,0.000
90009872,2771,0.000
90009873,2771,0.000
90009874,2771,0.000
90009875,2771,0.000
90009876,2771,0.000
90009877,2771,0.000
90009878,2771,0.000
90009879,2771,0.000
90009880,2771,0.000
90009881,2771,0.000
90009882,2771,0.000
90009883,2771,0.000
90009884,2771,0.000
90009885,2771,0.000
90009886,2771,0.000
90009887,2771,0.000
90009888,2771,0.000
90009889,2771,0.000
90009890,2771,0.000
90009891,2771,0.000
90009892,2771,0.000
90009893,2771,0.000
90009894,2771,0.000
90009895,2771,0.000
90009896,2771,0.000
90009897,2771,0.000
90009898,2771,0.000
90009899,2771,0.000
90009900,2771,0.000
90009901,2771,0.000
90009902,2771,0.000
90009903,2771,0.000
90009904,2771,0.000
90009905,2771,0.000
90009906,2771,0.000
90009907,2771,0.000
90009908,2771,0.000
90009909,2771,0.000
90009910,2771,0.000
90009911,2771,0.000
90009912,2771,0.000
90009913,2771,0.000
90009914,2771,0.000
90009915,2771,0.000
90009916,2771,0.000
90009917,2771,0.000
90009918,2771,0.000
90009919,2771,0.000
90009920,2771,0.000
90009921,2771,0.000
90009922,2771,0.000
90009923,2771,0.000
90009924,2771,0.000
90009925,2771,0.000
90009926,2771,0.000
90009927,2771,0.000
90009928,2771,0.000
90009929,2771,0.000
90009930,2771,0.000
90009931,2771,0.000
90009932,2771,0.000
90009933,2771,0.000
90009934,2771,0.000
90009935,2771,0.000
90009936,2771,0.000
90009937,2771,0.000
90009938,2771,0.000
90009939,2771,0.000
90009940,2771,0.000
90009941,2771,0.000
90009942,2771,0.000
90009943,2771,0.000
90009944,2771,0.000
90009945,2771,0.000
90009946,2771,0.000
90009947,2771,0.000
90009948,2771,0.000
90009949,2771,0.000
90009950,2771,0.000
90009951,2771,0.000
90009952,2771,0.000
90009953,2771,0.000
90009954,2771,0.000
90009955,2771,0.000
90009956,2771,0.000
90009957,2771,0.000
90009958,2771,0.000
90009959,2771,0.000
90009960,2771,0.000
90009961,2771,0.000
90009962,2771,0.000
90009963,2771,0.000
90009964,2771,0.000
90009965,2771,0.000
90009966,2771,0.000
90009967,2771,0.000
90009968,2771,0.000
90009969,2771,0.000
90009970,2771,0.000
90009971,2771,0.000
90009972,2771,0.000
90009973,2771,0.000
90009974,2771,0.000
90009975,2771,0.000
90009976,2771,0.000
90009977,2771,0.000
90009978,2771,0.000
90009979,2771,0.000
90009980,2771,0.000
90009981,2771,0.000
90009982,2771,0.000
90009983,2771,0.000
90009984,2771,0.000
90009985,2771,0.000
90009986,2771,0.000
90009987,2771,0.000
90009988,2771,0.000
90009989,2771,0.000
90009990,2771,0.000
90009991,2771,0.000
90009992,2771,0.000
90009993,2771,0.000
90009994,2771,0.000
90009995,2771,0.000
90009996,2771,0.000
90009997,2771,0.000
90009998,2771,0.000
90009999,2771,0.000
90010000,2771,0.000
90010001,2771,0.000
90010002,2771,0.000
90010003,2771,0.000
90010004,2771,0.000
90010005,2771,0.000
90010006,2771,0.000
90010007,2771,0.000
90010008,2771,0.000
90010009,2771,0.000
90010010,2771,0.000
90010011,2771,0.000
90010012,2771,0.000
90010013,2771,0.000
90010014,2771,0.000
90010015,2771,0.000
90010016,2771,0.000
90010017,2771,0.000
90010018,2771,0.000
90010019,2771,0.000
90010020,2771,0.000
90010021,2771,0.000
90010022,2771,0.000
90010023,2771,0.000
90010024,2771,0.000
90010025,2771,0.000
90010026,2771,0.000
90010027,2771,0.000
90010028,2771,0.000
90010029,2771,0.000
90010030,2771,0.000
90010031,2771,0.000
90010032,2771,0.000
90010033,2771,0.000
90010034,2771,0.000
90010035,2771,0.000
90010036,2771,0.000
90010037,2771,0.000
90010038,2771,0.000
90010039,2771,0.000
90010040,2771,0.000
90010041,2771,0.000
90010042,2771,0.000
90010043,2771,0.000
90010044,2771,0.000
90010045,2771,0.000
90010046,2771,0.000
90010047,2771,0.000
90010048,2771,0.000
90010049,2771,0.000
90010050,2771,0.000
90010051,2771,0.000
90010052,2771,0.000
90010053,2771,0.000
90010054,2771,0.000
90010055,2771,0.000
90010056,2771,0.000
90010057,2771,0.000
90010058,2771,0.000
90010059,2771,0.000
90010060,2771,0.000
90010061,2771,0.000
90010062,2771,0.000
90010063,2771,0.000
90010064,2771,0.000
90010065,2771,0.000
90010066,2771,0.000
90010067,2771,0.000
90010068,2771,0.000
90010069,2771,0.000
90010070,2771,0.000
90010071,2771,0.000
90010072,2771,0.000
90010073,2771,0.000
90010074,2771,0.000
90010075,2771,0.000
90010076,2771,0.000
90010077,2771,0.000
90010078,2771,0.000
90010079,2771,0.000
90010080,2771,0.000
90010081,2771,0.000
90010082,2771,0.000
90010083,2771,0.000
90010084,2771,0.000
90010085,2771,0.000
90010086,2771,0.000
90010087,2771,0.000
90010088,2771,0.000
90010089,2771,0.000
90010090,2771,0.000
90010091,2771,0.000
90010092,2771,0.000
90010093,2771,0.000
90010094,2771,0.000
90010095,2771,0.000
90010096,2771,0.000
90010097,2771,0.000
90010098,2771,0.000
90010099,2771,0.000
90010100,2771,0.000
90010101,2771,0.000
90010102,2771,0.000
90010103,2771,0.000
90010104,2771,0.000
90010105,2771,0.000
90010106,2771,0.000
90010107,2771,0.000
90010108,2771,0.000
90010109,2771,0.000
90010110,2771,0.000
90010111,2771,0.000
90010112,2771,0.000
90010113,2771,0.000
90010114,2771,0.000
90010115,2771,0.000
90010116,2771,0.000
90010117,2771,0.000
90010118,2771,0.000
90010119,2771,0.000
90010120,2771,0.000
90010121,2771,0.000
90010122,2771,0.000
90010123,2771,0.000
90010124,2771,0.000
90010125,2771,0.000
90010126,2771,0.000
90010127,2771,0.000
90010128,2771,0.000
90010129,2771,0.000
90010130,2771,0.000
90010131,2771,0.000
90010132,2771,0.000
90010133,2771,0.000
90010134,2771,0.000
90010135,2771,0.000
90010136,2771,0.000
90010137,2771,0.000
90010138,2771,0.000
90010139,2771,0.000
90010140,2771,0.000
90010141,2771,0.000
90010142,2771,0.000
90010143,2771,0.000
90010144,2771,0.000
90010145,2771,0.000
90010146,2771,0.000
90010147,2771,0.000
90010148,2771,0.000
90010149,2771,0.000
90010150,2771,0.000
90010151,2771,0.000
90010152,2771,0.000
90010153,2771,0.000
90010154,2771,0.000
90010155,2771,0.000
90010156,2771,0.000
90010157,2771,0.000
90010158,2771,0.000
90010159,2771,0.000
90010160,2771,0.000
90010161,2771,0.000
90010162,2771,0.000
90010163,2771,0.000
90010164,2771,0.000
90010165,2771,0.000
90010166,2771,0.000
90010167,2771,0.000
90010168,2771,0.000
90010169,2771,0.000
90010170,2771,0.000
90010171,2771,0.000
90010172,2771,0.000
90010173,2771,0.000
90010174,2771,0.000
90010175,2771,0.000
90010176,2771,0.000
90010177,2771,0.000
90010178,2771,0.000
90010179,2771,0.000
90010180,2771,0.000
90010181,2771,0.000
90010182,2771,0.000
90010183,2771,0.000
90010184,2771,0.000
90010185,2771,0.000
90010186,2771,0.000
90010187,2771,0.000
90010188,2771,0.000
90010189,2771,0.000
90010190,2771,0.000
90010191,2771,0.000
90010192,2771,0.000
90010193,2771,0.000
90010194,2771,0.000
90010195,2771,0.000
90010196,2771,0.000
90010197,2771,0.000
90010198,2771,0.000
90010199,2771,0.000
90010200,2771,0.000
90010201,2771,0.000
90010202,2771,0.000
90010203,2771,0.000
90010204,2771,0.000
90010205,2771,0.000
90010206,2771,0.000
90010207,2771,0.000
90010208,2771,0.000
90010209,2771,0.000
90010210,2771,0.000
90010211,2771,0.000
90010212,2771,0.000
90010213,2771,0.000
90010214,2771,0.000
90010215,2771,0.000
90010216,2771,0.000
90010217,2771,0.000
90010218,2771,0.000
90010219,2771,0.000
90010220,2771,0.000
90010221,2771,0.000
90010222,2771,0.000
90010223,2771,0.000
90010224,2771,0.000
90010225,2771,0.000
90010226,2771,0.000
90010227,2771,0.000
90010228,2771,0.000
90010229,2771,0.000
90010230,2771,0.000
90010231,2771,0.000
90010232,2771,0.000
90010233,2771,0.000
90010234,2771,0.000
90010235,2771,0.000
90010236,2771,0.000
90010237,2771,0.000
90010238,2771,0.000
90010239,2771,0.000
90010240,2771,0.000
90010241,2771,0.000
90010242,2771,0.000
90010243,2771,0.000
90010244,2771,0.000
90010245,2771,0.000
90010246,2771,0.000
90010247,2771,0.000
90010248,2771,0.000
90010249,2771,0.000
90010250,2771,0.000
90010251,2771,0.000
90010252,2771,0.000
90010253,2771,0.000
90010254,2771,0.000
90010255,2771,0.000
90010256,2771,0.000
90010257,2771,0.000
90010258,2771,0.000
90010259,2771,0.000
90010260,2771,0.000
90010261,2771,0.000
90010262,2771,0.000
90010263,2771,0.000
90010264,2771,0.000
90010265,2771,0.000
90010266,2771,0.000
90010267,2771,0.000
90010268,2771,0.000
90010269,2771,0.000
90010270,2771,0.000
90010271,2771,0.000
90010272,2771,0.000
90010273,2771,0.000
90010274,2771,0.000
90010275,2771,0.000
90010276,2771,0.000
90010277,2771,0.000
90010278,2771,0.000
90010279,2771,0.000
90010280,2771,0.000
90010281,2771,0.000
90010282,2771,0.000
90010283,2771,0.000
90010284,2771,0.000
90010285,2771,0.000
90010286,2771,0.000
90010287,2771,0.000
90010288,2771,0.000
90010289,2771,0.000
90010290,2771,0.000
90010291,2771,0.000
90010292,2771,0.000
90010293,2771,0.000
90010294,2771,0.000
90010295,2771,0.000
90010296,2771,0.000
90010297,2771,0.000
90010298,2771,0.000
90010299,2771,0.000
90010300,2771,0.000
90010301,2771,0.000
90010302,2771,0.000
90010303,2771,0.000
90010304,2771,0.000
90010305,2771,0.000
90010306,2771,0.000
90010307,2771,0.000
90010308,2771,0.000
90010309,2771,0.000
90010310,2771,0.000
90010311,2771,0.000
90010312,2771,0.000
90010313,2771,0.000
90010314,2771,0.000
90010315,2771,0.000
90010316,2771,0.000
90010317,2771,0.000
90010318,2771,0.000
90010319,2771,0.000
90010320,2771,0.000
90010321,2771,0.000
90010322,2771,0.000
90010323,2771,0.000
90010324,2771,0.000
90010325,2771,0.000
90010326,2771,0.000
90010327,2771,0.000
90010328,2771,0.000
90010329,2771,0.000
90010330,2771,0.000
90010331,2771,0.000
90010332,2771,0.000
90010333,2771,0.000
90010334,2771,0.000
90010335,2771,0.000
90010336,2771,0.000
90010337,2771,0.000
90010338,2771,0.000
90010339,2771,0.000
90010340,2771,0.000
90010341,2771,0.000
90010342,2771,0.000
90010343,2771,0.000
90010344,2771,0.000
90010345,2771,0.000
90010346,2771,0.000
90010347,2771,0.000
90010348,2771,0.000
90010349,2771,0.000
90010350,2771,0.000
90010351,2771,0.000
90010352,2771,0.000
90010353,2771,0.000
90010354,2771,0.000
90010355,2771,0.000
90010356,2771,0.000
90010357,2771,0.000
90010358,2771,0.000
90010359,2771,0.000
90010360,2771,0.000
90010361,2771,0.000
90010362,2771,0.000
90010363,2771,0.000
90010364,2771,0.000
90010365,2771,0.000
90010366,2771,0.000
90010367,2771,0.000
90010368,2771,0.000
90010369,2771,0.000
90010370,2771,0.000
90010371,2771,0.000
90010372,2771,0.000
90010373,2771,0.000
90010374,2771,0.000
90010375,2771,0.000
90010376,2771,0.000
90010377,2771,0.000
90010378,2771,0.000
90010379,2771,0.000
90010380,2771,0.000
90010381,2771,0.000
90010382,2771,0.000
90010383,2771,0.000
90010384,2771,0.000
90010385,2771,0.000
90010386,2771,0.000
90010387,2771,0.000
90010388,2771,0.000
90010389,2771,0.000
90010390,2771,0.000
90010391,2771,0.000
90010392,2771,0.000
90010393,2771,0.000
90010394,2771,0.000
90010395,2771,0.000
90010396,2771,0.000
90010397,2771,0.000
90010398,2771,0.000
90010399,2771,0.000
90010400,2771,0.000
90010401,2771,0.000
90010402,2771,0.000
90010403,2771,0.000
90010404,2771,0.000
90010405,2771,0.000
90010406,2771,0.000
90010407,2771,0.000
90010408,2771,0.000
90010409,2771,0.000
90010410,2771,0.000
90010411,2771,0.000
90010412,2771,0.000
90010413,2771,0.000
90010414,2771,0.000
90010415,2771,0.000
90010416,2771,0.000
90010417,2771,0.000
90010418,2771,0.000
90010419,2771,0.000
90010420,2771,0.000
90010421,2771,0.000
90010422,2771,0.000
90010423,2771,0.000
90010424,2771,0.000
90010425,2771,0.000
90010426,2771,0.000
90010427,2771,0.000
90010428,2771,0.000
90010429,2771,0.000
90010430,2771,0.000
90010431,2771,0.000
90010432,2771,0.000
90010433,2771,0.000
90010434,2771,0.000
90010435,2771,0.000
90010436,2771,0.000
90010437,2771,0.000
90010438,2771,0.000
90010439,2771,0.000
90010440,2771,0.000
90010441,2771,0.000
90010442,2771,0.000
90010443,2771,0.000
90010444,2771,0.000
90010445,2771,0.000
90010446,2771,0.000
90010447,2771,0.000
90010448,2771,0.000
90010449,2771,0.000
90010450,2771,0.000
90010451,2771,0.000
90010452,2771,0.000
90010453,2771,0.000
90010454,2771,0.000
90010455,2771,0.000
90010456,2771,0.000
90010457,2771,0.000
90010458,2771,0.000
90010459,2771,0.000
90010460,2771,0.000
90010461,2771,0.000
90010462,2771,0.000
90010463,2771,0.000
90010464,2771,0.000
90010465,2771,0.000
90010466,2771,0.000
90010467,2771,0.000
90010468,2771,0.000
90010469,2771,0.000
90010470,2771,0.000
90010471,2771,0.000
90010472,2771,0.000
90010473,2771,0.000
90010474,2771,0.000
90010475,2771,0.000
90010476,2771,0.000
90010477,2771,0.000
90010478,2771,0.000
90010479,2771,0.000
90010480,2771,0.000
90010481,2771,0.000
90010482,2771,0.000
90010483,2771,0.000
90010484,2771,0.000
90010485,2771,0.000
90010486,2771,0.000
90010487,2771,0.000
90010488,2771,0.000
90010489,2771,0.000
90010490,2771,0.000
90010491,2771,0.000
90010492,2771,0.000
90010493,2771,0.000
90010494,2771,0.000
90010495,2771,0.000
90010496,2771,0.000
90010497,2771,0.000
90010498,2771,0.000
90010499,2771,0.000
90010500,2771,0.000
90010501,2771,0.000
90010502,2771,0.000
90010503,2771,0.000
90010504,2771,0.000
