Functional Location,Plnt,BOM Usg,Item,Component,Quantity,Un,Un,A
1715-05-03-11-91A-02E,1715,4,0130,90001968,2,EA,EA,C
1715-05-03-11-91A-02E,1715,4,0010,90002725,19,EA,EA,C
1715-05-03-11-91A-02E,1715,4,0020,90002726,19,EA,EA,C
1715-05-03-11-91A-02E,1715,4,0120,90002058,38,EA,EA,C
1715-05-03-11-91A-02E-010-0153,1715,4,0020,90002333,1,EA,EA,C
1715-05-03-11-91A-02E-010-0153,1715,4,0010,90002341,1,EA,EA,C
1715-05-03-11-91A-02F,1715,4,0030,90002271,1,EA,EA,C
1715-05-03-11-91A-02F,1715,4,0050,90003118,1,EA,EA,C
1715-05-03-11-91A-02F,1715,4,0060,90002661,1,EA,EA,C
1715-05-03-11-91A-02F,1715,4,0190,90002424,2,EA,EA,C
1715-05-03-11-91A-02F,1715,4,0160,90002740,2,EA,EA,C
1715-05-03-11-91A-02F,1715,4,0070,90002547,1,EA,EA,C
1715-05-03-11-91A-02F,1715,4,0020,90002180,2,EA,EA,C
1715-05-03-11-91A-02F,1715,4,0010,90001997,2,EA,EA,C
1715-05-03-11-91A-02F,1715,4,0090,90002235,1,EA,EA,C
1715-05-03-11-91A-02F,1715,4,0130,90002984,2,EA,EA,C
1715-05-03-11-91A-02F,1715,4,0120,90002983,2,EA,EA,C
1715-05-03-11-91A-02F,1715,4,0080,90003134,16,EA,EA,C
1715-05-03-11-91A-02F,1715,4,0100,90002028,1,EA,EA,C
1715-05-03-11-91A-02F,1715,4,0040,90002403,2,EA,EA,C
1715-05-03-11-91A-02F,1715,4,0110,90003062,1,EA,EA,C
1715-05-03-11-91A-02F,1715,4,0140,90002847,1,EA,EA,C
1715-05-03-11-91A-02F,1715,4,0150,90003113,1,EA,EA,C
1715-05-03-11-91A-02F,1715,4,0180,90003115,1,EA,EA,C
1715-05-03-11-91A-02F,1715,4,0170,90002743,1,EA,EA,C
1715-05-03-11-91A-02F-004-0217,1715,4,0010,90002592,1,EA,EA,C
1715-05-03-11-91A-02F-010-0154,1715,4,0020,90002333,1,EA,EA,C
1715-05-03-11-91A-02F-010-0154,1715,4,0010,90002335,1,EA,EA,C
1715-05-03-11-91A-02G,1715,4,0160,90003114,6,EA,EA,C
1715-05-03-11-91A-02G,1715,4,0200,90002885,19,EA,EA,C
1715-05-03-11-91A-02G,1715,4,0210,90002887,19,EA,EA,C
1715-05-03-11-91A-02G,1715,4,0150,90002852,19,EA,EA,C
1715-05-03-11-91A-02G,1715,4,0140,90002879,23,EA,EA,C
1715-05-03-11-91A-02G,1715,4,0130,90001968,2,EA,EA,C
1715-05-03-11-91A-02G,1715,4,0120,90002058,38,EA,EA,C
1715-05-03-11-91A-02G,1715,4,0110,90003071,2,EA,EA,C
1715-05-03-11-91A-02G,1715,4,0100,90002045,2,EA,EA,C
1715-05-03-11-91A-02G,1715,4,0010,90002725,19,EA,EA,C
1715-05-03-11-91A-02G,1715,4,0020,90002726,19,EA,EA,C
1715-05-03-11-91A-02G,1715,4,0030,90002655,19,EA,EA,C
1715-05-03-11-91A-02G,1715,4,0040,90003120,2,EA,EA,C
1715-05-03-11-91A-02G,1715,4,0050,90002864,38,EA,EA,C
1715-05-03-11-91A-02G,1715,4,0090,90002027,19,EA,EA,C
1715-05-03-11-91A-02G,1715,4,0070,90001955,3,EA,EA,C
1715-05-03-11-91A-02G,1715,4,0060,90002865,19,EA,EA,C
1715-05-03-11-91A-02G,1715,4,0240,90001979,2,EA,EA,C
1715-05-03-11-91A-02G,1715,4,0230,90001977,9,EA,EA,C
1715-05-03-11-91A-02G,1715,4,0220,90001976,10,EA,EA,C
1715-05-03-11-91A-02G,1715,4,0170,90001856,1,EA,EA,C
1715-05-03-11-91A-02G,1715,4,0250,90001980,2,EA,EA,C
1715-05-03-11-91A-02G,1715,4,0180,90002853,1,EA,EA,C
1715-05-03-11-91A-02G,1715,4,0190,90002854,1,EA,EA,C
1715-05-03-11-91A-02G,1715,4,0080,90002026,19,EA,EA,C
1715-05-03-11-91A-02G-010-0155,1715,4,0020,90002333,1,EA,EA,C
1715-05-03-11-91A-02G-010-0155,1715,4,0010,90002343,1,EA,EA,C
1715-05-03-11-91A-02H,1715,4,0050,90002512,1,EA,EA,C
1715-05-03-11-91A-02H,1715,4,0180,90002741,1,EA,EA,C
1715-05-03-11-91A-02H,1715,4,0010,90001997,2,EA,EA,C
1715-05-03-11-91A-02H,1715,4,0210,90002424,2,EA,EA,C
1715-05-03-11-91A-02H,1715,4,0170,90002740,2,EA,EA,C
1715-05-03-11-91A-02H,1715,4,0140,90002984,2,EA,EA,C
1715-05-03-11-91A-02H,1715,4,0090,90003134,16,EA,EA,C
1715-05-03-11-91A-02H,1715,4,0040,90002403,2,EA,EA,C
1715-05-03-11-91A-02H,1715,4,0020,90002180,2,EA,EA,C
1715-05-03-11-91A-02H,1715,4,0130,90002983,2,EA,EA,C
1715-05-03-11-91A-02H,1715,4,0200,90003115,1,EA,EA,C
1715-05-03-11-91A-02H,1715,4,0190,90002743,1,EA,EA,C
1715-05-03-11-91A-02H,1715,4,0160,90003113,1,EA,EA,C
1715-05-03-11-91A-02H,1715,4,0150,90002847,1,EA,EA,C
1715-05-03-11-91A-02H,1715,4,0120,90003062,1,EA,EA,C
1715-05-03-11-91A-02H,1715,4,0110,90002028,1,EA,EA,C
1715-05-03-11-91A-02H,1715,4,0100,90002235,1,EA,EA,C
1715-05-03-11-91A-02H,1715,4,0080,90002547,1,EA,EA,C
1715-05-03-11-91A-02H,1715,4,0070,90002661,1,EA,EA,C
1715-05-03-11-91A-02H,1715,4,0060,90003118,1,EA,EA,C
1715-05-03-11-91A-02H,1715,4,0030,90002271,1,EA,EA,C
1715-05-03-11-91A-02H-004-0219,1715,4,0010,90002592,1,EA,EA,C
1715-05-03-11-91A-02H-010-0156,1715,4,0010,90002336,1,EA,EA,C
1715-05-03-11-91A-02H-010-0156,1715,4,0020,90002333,1,EA,EA,C
1715-05-03-11-91A-02I,1715,4,0010,90001967,24,EA,EA,C
1715-05-03-11-91A-02I,1715,4,0020,90002665,30,EA,EA,C
1715-05-03-11-91A-02I,1715,4,0030,90002666,3,EA,EA,C
1715-05-03-11-91A-02I,1715,4,0040,90002667,3,EA,EA,C
1715-05-03-11-91A-02I,1715,4,0050,90002848,3,EA,EA,C
1715-05-03-11-91A-02I,1715,4,0060,90001974,24,EA,EA,C
1715-05-03-11-91A-02I-010-0157,1715,4,0010,90002341,1,EA,EA,C
1715-05-03-11-91A-02I-010-0157,1715,4,0020,90002333,1,EA,EA,C
1715-05-03-11-91A-02J,1715,4,0120,90002742,1,EA,EA,C
1715-05-03-11-91A-02J,1715,4,0100,90002983,1,EA,EA,C
1715-05-03-11-91A-02J,1715,4,0020,90002180,2,EA,EA,C
1715-05-03-11-91A-02J,1715,4,0040,90002403,2,EA,EA,C
1715-05-03-11-91A-02J,1715,4,0070,90003134,16,EA,EA,C
1715-05-03-11-91A-02J,1715,4,0110,90002984,4,EA,EA,C
1715-05-03-11-91A-02J,1715,4,0130,90003115,2,EA,EA,C
1715-05-03-11-91A-02J,1715,4,0140,90002425,2,EA,EA,C
1715-05-03-11-91A-02J,1715,4,0050,90003118,1,EA,EA,C
1715-05-03-11-91A-02J,1715,4,0030,90002271,1,EA,EA,C
1715-05-03-11-91A-02J,1715,4,0010,90001997,1,EA,EA,C
1715-05-03-11-91A-02J,1715,4,0060,90002547,1,EA,EA,C
1715-05-03-11-91A-02J,1715,4,0080,90002235,1,EA,EA,C
1715-05-03-11-91A-02J,1715,4,0090,90003062,1,EA,EA,C
1715-05-03-11-91A-02J-004-0221,1715,4,0010,90002592,1,EA,EA,C
1715-05-03-11-91A-02J-010-0158,1715,4,0020,90002333,1,EA,EA,C
1715-05-03-11-91A-02J-010-0158,1715,4,0010,90002335,1,EA,EA,C
1715-05-03-11-91A-02K,1715,4,0030,90001973,22,EA,EA,C
1715-05-03-11-91A-02K,1715,4,0020,90002850,22,EA,EA,C
1715-05-03-11-91A-02K,1715,4,0010,90002664,33,EA,EA,C
1715-05-03-11-91A-02K-010-0159,1715,4,0020,90002333,1,EA,EA,C
1715-05-03-11-91A-02K-010-0159,1715,4,0010,90002341,1,EA,EA,C
1715-05-03-11-91A-02L,1715,4,0130,90003115,2,EA,EA,C
1715-05-03-11-91A-02L,1715,4,0110,90002984,4,EA,EA,C
1715-05-03-11-91A-02L,1715,4,0070,90003134,16,EA,EA,C
1715-05-03-11-91A-02L,1715,4,0040,90002403,2,EA,EA,C
1715-05-03-11-91A-02L,1715,4,0020,90002180,2,EA,EA,C
1715-05-03-11-91A-02L,1715,4,0010,90001997,1,EA,EA,C
1715-05-03-11-91A-02L,1715,4,0030,90002271,1,EA,EA,C
1715-05-03-11-91A-02L,1715,4,0050,90003118,1,EA,EA,C
1715-05-03-11-91A-02L,1715,4,0060,90002547,1,EA,EA,C
1715-05-03-11-91A-02L,1715,4,0080,90002235,1,EA,EA,C
1715-05-03-11-91A-02L,1715,4,0090,90003062,1,EA,EA,C
1715-05-03-11-91A-02L,1715,4,0100,90002983,1,EA,EA,C
1715-05-03-11-91A-02L,1715,4,0120,90002742,1,EA,EA,C
1715-05-03-11-91A-02L,1715,4,0140,90002425,2,EA,EA,C
1715-05-03-11-91A-02L-004-0223,1715,4,0010,90002592,1,EA,EA,C
1715-05-03-11-91A-02L-010-0160,1715,4,0020,90002333,1,EA,EA,C
1715-05-03-11-91A-02L-010-0160,1715,4,0010,90002336,1,EA,EA,C
1715-01-80-20-92A-06A,1715,4,0050,90003373,1,EA,EA,B
1715-01-80-20-92A-06A,1715,4,0020,90003370,1,EA,EA,B
1715-01-80-20-92A-06A,1715,4,0030,90003371,1,EA,EA,B
1715-01-80-20-92A-06A,1715,4,0040,90003372,1,EA,EA,B
1715-01-80-20-92A-06A,1715,4,0060,90003374,1,EA,EA,B
1715-01-80-20-92A-06A,1715,4,0010,90003362,1,EA,EA,B
1715-01-80-20-92A-06A,1715,4,0070,90003375,1,EA,EA,B
1715-01-80-20-92B-02A,1715,4,0020,90003347,1,EA,EA,B
1715-01-80-20-92B-02A,1715,4,0030,90003348,1,EA,EA,B
1715-01-80-20-92B-02A,1715,4,0090,90003346,1,EA,EA,B
1715-01-80-20-92B-02A,1715,4,0100,90003377,1,EA,EA,B
1715-01-80-20-92B-02A,1715,4,0040,90003354,1,EA,EA,B
1715-01-80-20-92B-02A,1715,4,0050,90003360,1,EA,EA,B
1715-01-80-20-92B-02A,1715,4,0060,90003350,1,EA,EA,B
1715-01-80-20-92B-02A,1715,4,0070,90003357,1,EA,EA,B
1715-01-80-20-92B-02A,1715,4,0080,90003352,1,EA,EA,B
1715-01-80-20-92B-02A,1715,4,0010,90003358,1,EA,EA,B
1715-05-03-11-91A-02N,1715,4,0070,90001956,2,EA,EA,C
1715-05-03-11-91A-02N,1715,4,0060,90002660,2,EA,EA,C
1715-05-03-11-91A-02N,1715,4,0050,90002659,2,EA,EA,C
1715-05-03-11-91A-02N,1715,4,0040,90002690,2,EA,EA,C
1715-05-03-11-91A-02N,1715,4,0020,90002639,2,EA,EA,C
1715-05-03-11-91A-02N,1715,4,0030,90002378,1,EA,EA,C
1715-05-03-11-91A-02N,1715,4,0010,90001837,1,EA,EA,C
1715-05-03-11-91A-02N-004-0225,1715,4,0010,90002497,1,EA,EA,C
1715-05-03-11-91A-02N-004-0226,1715,4,0010,90002495,1,EA,EA,C
1715-05-03-11-91A-02N-004-0227,1715,4,0010,90002495,1,EA,EA,C
1715-05-03-11-91A-02N-010-0162,1715,4,0020,90002333,1,EA,EA,C
1715-05-03-11-91A-02N-010-0162,1715,4,0010,90002341,1,EA,EA,C
1715-05-03-11-91A-02N-010-0163,1715,4,0020,90002333,1,EA,EA,C
1715-05-03-11-91A-02N-010-0163,1715,4,0010,90002341,1,EA,EA,C
1715-05-03-11-91A-02N-010-0164,1715,4,0010,90002341,1,EA,EA,C
1715-05-03-11-91A-02N-010-0164,1715,4,0020,90002333,1,EA,EA,C
1715-05-03-11-91A-02N-016-0064,1715,4,0070,90001896,10,EA,EA,C
1715-05-03-11-91A-02N-016-0064,1715,4,0050,90003082,1,EA,EA,C
1715-05-03-11-91A-02N-016-0064,1715,4,0010,90002066,1,EA,EA,C
1715-05-03-11-91A-02N-016-0064,1715,4,0060,90002047,2,EA,EA,C
1715-05-03-11-91A-02N-016-0064,1715,4,0030,90002902,5,EA,EA,C
1715-05-03-11-91A-02N-016-0064,1715,4,0020,90001918,2,EA,EA,C
1715-05-03-11-91A-02N-016-0064,1715,4,0080,90002835,2,EA,EA,C
1715-05-03-11-91A-02N-016-0064,1715,4,0090,90002989,2,EA,EA,C
1715-05-03-11-91A-02N-016-0064,1715,4,0100,90002990,2,EA,EA,C
1715-05-03-11-91A-02N-016-0064,1715,4,0040,90003073,1,EA,EA,C
1715-05-03-11-91A-02O,1715,4,0010,90001998,1,EA,EA,C
1715-05-03-11-91A-02O,1715,4,0020,90002379,1,EA,EA,C
1715-05-03-11-91A-02O-004-0228,1715,4,0010,90002592,1,EA,EA,C
1715-05-03-11-91A-02O-010-0165,1715,4,0010,90002344,1,EA,EA,C
1715-05-03-11-91A-02O-010-0165,1715,4,0020,90002333,1,EA,EA,C
1715-05-03-11-91A-02O-016-0065,1715,4,0050,90002909,1,EA,EA,C
1715-05-03-11-91A-02O-016-0065,1715,4,0120,90002996,2,EA,EA,C
1715-05-03-11-91A-02O-016-0065,1715,4,0100,90002963,2,EA,EA,C
1715-05-03-11-91A-02O-016-0065,1715,4,0090,90002881,2,EA,EA,C
1715-05-03-11-91A-02O-016-0065,1715,4,0060,90003080,2,EA,EA,C
1715-05-03-11-91A-02O-016-0065,1715,4,0040,90003127,4,EA,EA,C
1715-05-03-11-91A-02O-016-0065,1715,4,0020,90001837,8,EA,EA,C
1715-05-03-11-91A-02O-016-0065,1715,4,0010,90001835,1,EA,EA,C
1715-05-03-11-91A-02O-016-0065,1715,4,0030,90002079,1,EA,EA,C
1715-05-03-11-91A-02O-016-0065,1715,4,0070,90003085,1,EA,EA,C
1715-05-03-11-91A-02O-016-0065,1715,4,0080,90002964,1,EA,EA,C
1715-05-03-11-91A-02O-016-0065,1715,4,0110,90002842,1,EA,EA,C
1715-05-03-11-91A-02P,1715,4,0070,90002928,1,EA,EA,C
1715-05-03-11-91A-02P,1715,4,0060,90002537,1,EA,EA,C
1715-05-03-11-91A-02P,1715,4,0040,90001932,1,EA,EA,C
1715-05-03-11-91A-02P,1715,4,0030,90002165,1,EA,EA,C
1715-05-03-11-91A-02P,1715,4,0020,90002091,1,EA,EA,C
1715-05-03-11-91A-02P,1715,4,0010,90001998,1,EA,EA,C
1715-05-03-11-91A-02P,1715,4,0090,90002858,1,EA,EA,C
1715-05-03-11-91A-02P,1715,4,0050,90002586,1,EA,EA,C
1715-05-03-11-91A-02P,1715,4,0080,90002874,1,EA,EA,C
1715-05-03-11-91A-02P-016-0066,1715,4,0040,90002643,3,EA,EA,D
1715-05-03-11-91A-02P-016-0066,1715,4,0090,90002648,2,EA,EA,D
1715-05-03-11-91A-02P-016-0066,1715,4,0130,90002652,4,EA,EA,D
1715-05-03-11-91A-02P-016-0066,1715,4,0150,90002654,2,EA,EA,D
1715-05-03-11-91A-02P-016-0066,1715,4,0180,90002991,3,EA,EA,D
1715-05-03-11-91A-02P-016-0066,1715,4,0190,90002992,3,EA,EA,D
1715-05-03-11-91A-02P-016-0066,1715,4,0200,90002993,3,EA,EA,D
1715-05-03-11-91A-02P-016-0066,1715,4,0210,90002994,3,EA,EA,D
1715-05-03-11-91A-02P-016-0066,1715,4,0220,90002995,3,EA,EA,D
1715-05-03-11-91A-02P-016-0066,1715,4,0010,90001998,1,EA,EA,D
1715-05-03-11-91A-02P-016-0066,1715,4,0170,90002858,1,EA,EA,D
1715-05-03-11-91A-02P-016-0066,1715,4,0160,90002874,1,EA,EA,D
1715-05-03-11-91A-02P-016-0066,1715,4,0230,90003072,1,EA,EA,D
1715-05-03-11-91A-02P-016-0066,1715,4,0140,90002653,1,EA,EA,D
1715-05-03-11-91A-02P-016-0066,1715,4,0120,90002651,1,EA,EA,D
1715-05-03-11-91A-02P-016-0066,1715,4,0110,90002650,1,EA,EA,D
1715-05-03-11-91A-02P-016-0066,1715,4,0100,90002649,1,EA,EA,D
1715-05-03-11-91A-02P-016-0066,1715,4,0080,90002647,1,EA,EA,D
1715-05-03-11-91A-02P-016-0066,1715,4,0070,90002646,1,EA,EA,D
1715-05-03-11-91A-02P-016-0066,1715,4,0020,90002067,1,EA,EA,D
1715-05-03-11-91A-02P-016-0066,1715,4,0030,90002552,1,EA,EA,D
1715-05-03-11-91A-02P-016-0066,1715,4,0050,90002644,1,EA,EA,D
1715-05-03-11-91A-02P-016-0066,1715,4,0060,90002645,1,EA,EA,D
1715-05-03-11-91A-06A,1715,4,0010,90002712,8,EA,EA,B
1715-05-03-12-23A-02A,1715,4,0100,90002933,2,EA,EA,C
1715-05-03-12-23A-02A,1715,4,0060,90002191,2,EA,EA,C
1715-05-03-12-23A-02A,1715,4,0110,90002949,1,EA,EA,C
1715-05-03-12-23A-02A,1715,4,0030,90002198,1,EA,EA,C
1715-05-03-12-23A-02A,1715,4,0040,90002197,1,EA,EA,C
1715-05-03-12-23A-02A,1715,4,0050,90002185,1,EA,EA,C
1715-05-03-12-23A-02A,1715,4,0070,90002192,1,EA,EA,C
1715-05-03-12-23A-02A,1715,4,0090,90002932,1,EA,EA,C
1715-05-03-12-23A-02A,1715,4,0020,90002004,1,EA,EA,C
1715-05-03-12-23A-02A,1715,4,0080,90003064,1,EA,EA,C
1715-05-03-12-23A-02A,1715,4,0010,90002003,1,EA,EA,C
1715-05-03-12-23A-02A-004-0206,1715,4,0010,90002588,1,EA,EA,C
1715-05-03-12-23A-02A-010-0143,1715,4,0010,90002339,1,EA,EA,C
1715-05-03-12-23A-02A-013-0016,1715,4,0010,90002153,1,EA,EA,C
1715-05-03-12-23A-02A-013-0016,1715,4,0030,90002867,1,EA,EA,C
1715-05-03-12-23A-02A-013-0016,1715,4,0020,90002140,1,EA,EA,C
1715-05-03-12-23A-02B,1715,4,0140,90003065,1,EA,EA,C
1715-05-03-12-23A-02B,1715,4,0130,90003064,1,EA,EA,C
1715-05-03-12-23A-02B,1715,4,0070,90002689,1,EA,EA,C
1715-05-03-12-23A-02B,1715,4,0060,90002163,1,EA,EA,C
1715-05-03-12-23A-02B,1715,4,0050,90002153,1,EA,EA,C
1715-05-03-12-23A-02B,1715,4,0040,90002004,1,EA,EA,C
1715-05-03-12-23A-02B,1715,4,0190,90002075,1,EA,EA,C
1715-05-03-12-23A-02B,1715,4,0010,90002003,1,EA,EA,C
1715-05-03-12-23A-02B,1715,4,0020,90001863,1,EA,EA,C
1715-05-03-12-23A-02B,1715,4,0030,90001874,1,EA,EA,C
1715-05-03-12-23A-02B,1715,4,0080,90002900,1,EA,EA,C
1715-05-03-12-23A-02B,1715,4,0090,90002901,1,EA,EA,C
1715-05-03-12-23A-02B,1715,4,0100,90002721,1,EA,EA,C
1715-05-03-12-23A-02B,1715,4,0110,90003133,1,EA,EA,C
1715-05-03-12-23A-02B,1715,4,0120,90002310,1,EA,EA,C
1715-05-03-12-23A-02B,1715,4,0180,90002739,1,EA,EA,C
1715-05-03-12-23A-02B,1715,4,0170,90002738,1,EA,EA,C
1715-05-03-12-23A-02B,1715,4,0160,90002737,1,EA,EA,C
1715-05-03-12-23A-02B,1715,4,0150,90002736,1,EA,EA,C
1715-05-03-12-23A-02C,1715,4,0030,90001875,1,EA,EA,C
1715-05-03-12-23A-02C,1715,4,0120,90002400,1,EA,EA,C
1715-05-03-12-23A-02C,1715,4,0070,90002139,1,EA,EA,C
1715-05-03-12-23A-02C,1715,4,0060,90002163,1,EA,EA,C
1715-05-03-12-23A-02C,1715,4,0050,90002007,1,EA,EA,C
1715-05-03-12-23A-02C,1715,4,0130,90003058,1,EA,EA,C
1715-05-03-12-23A-02C,1715,4,0150,90002867,1,EA,EA,C
1715-05-03-12-23A-02C,1715,4,0160,90002734,1,EA,EA,C
1715-05-03-12-23A-02C,1715,4,0040,90001860,4,EA,EA,C
1715-05-03-12-23A-02C,1715,4,0020,90001859,4,EA,EA,C
1715-05-03-12-23A-02C,1715,4,0010,90002057,1,EA,EA,C
1715-05-03-12-23A-02C,1715,4,0080,90002688,1,EA,EA,C
1715-05-03-12-23A-02C,1715,4,0090,90002723,1,EA,EA,C
1715-05-03-12-23A-02C,1715,4,0100,90002395,1,EA,EA,C
1715-05-03-12-23A-02C,1715,4,0110,90002392,1,EA,EA,C
1715-05-03-12-23A-02C,1715,4,0140,90003101,1,EA,EA,C
1715-05-03-12-23A-02D,1715,4,0120,90002734,1,EA,EA,C
1715-05-03-12-23A-02D,1715,4,0090,90002400,1,EA,EA,C
1715-05-03-12-23A-02D,1715,4,0060,90002689,1,EA,EA,C
1715-05-03-12-23A-02D,1715,4,0050,90002007,1,EA,EA,C
1715-05-03-12-23A-02D,1715,4,0030,90001875,1,EA,EA,C
1715-05-03-12-23A-02D,1715,4,0040,90001860,4,EA,EA,C
1715-05-03-12-23A-02D,1715,4,0070,90002722,1,EA,EA,C
1715-05-03-12-23A-02D,1715,4,0080,90002394,1,EA,EA,C
1715-05-03-12-23A-02D,1715,4,0010,90002057,1,EA,EA,C
1715-05-03-12-23A-02D,1715,4,0110,90002733,1,EA,EA,C
1715-05-03-12-23A-02D,1715,4,0100,90003057,2,EA,EA,C
1715-05-03-12-23A-02D,1715,4,0020,90001859,4,EA,EA,C
1715-05-03-12-23A-02E,1715,4,0010,90001893,1,EA,EA,C
1715-05-03-12-23A-02E,1715,4,0030,90002393,1,EA,EA,C
1715-05-03-12-23A-02E,1715,4,0020,90002104,1,EA,EA,C
1715-05-03-12-23A-02E,1715,4,0040,90003058,1,EA,EA,C
1715-05-03-12-23A-02E,1715,4,0060,90002987,1,EA,EA,C
1715-05-03-12-23A-02E,1715,4,0050,90003055,1,EA,EA,C
1715-05-03-12-23A-02F,1715,4,0060,90002775,1,EA,EA,C
1715-05-03-12-23A-02F,1715,4,0050,90002130,1,EA,EA,C
1715-05-03-12-23A-02F,1715,4,0040,90002306,1,EA,EA,C
1715-05-03-12-23A-02F,1715,4,0030,90002060,1,EA,EA,C
1715-05-03-12-23A-02F,1715,4,0020,90001966,1,EA,EA,C
1715-05-03-12-23A-02F,1715,4,0010,90002012,2,EA,EA,C
1715-05-03-12-23A-02F-031-0117,1715,4,0010,90002001,1,EA,EA,D
1715-05-03-12-23A-02F-031-0117,1715,4,0020,90002891,1,EA,EA,D
1715-05-03-12-23A-02G,1715,4,0010,90002037,4,EA,EA,D
1715-05-03-12-23A-02G-031-0119,1715,4,0010,90002001,2,EA,EA,C
1715-05-03-12-23A-02G-031-0119,1715,4,0020,90002891,1,EA,EA,C
1715-05-03-12-23A-02G-031-0120,1715,4,0010,90002001,2,EA,EA,C
1715-05-03-12-23A-02G-031-0120,1715,4,0020,90002891,1,EA,EA,C
1715-05-03-12-23A-02G-031-0121,1715,4,0010,90002001,2,EA,EA,C
1715-05-03-12-23A-02G-031-0121,1715,4,0020,90002891,1,EA,EA,C
1715-05-03-12-23A-02G-031-0122,1715,4,0010,90002001,2,EA,EA,C
1715-05-03-12-23A-02G-031-0122,1715,4,0020,90002891,1,EA,EA,C
1715-05-03-12-23A-02H,1715,4,0030,90002802,4,EA,EA,D
1715-05-03-12-23A-02H,1715,4,0010,90002035,1,EA,EA,D
1715-05-03-12-23A-02H,1715,4,0040,90002803,9,EA,EA,D
1715-05-03-12-23A-02H,1715,4,0050,90002804,1,EA,EA,D
1715-05-03-12-23A-02H,1715,4,0020,90002845,1,EA,EA,D
1715-05-03-12-23A-06A-012-0028,1715,4,0010,90001965,1,EA,EA,D
1715-01-80-20-92B-02B,1715,4,0080,90003352,1,EA,EA,B
1715-01-80-20-92B-02B,1715,4,0070,90003357,1,EA,EA,B
1715-01-80-20-92B-02B,1715,4,0010,90003358,1,EA,EA,B
1715-01-80-20-92B-02B,1715,4,0020,90003347,1,EA,EA,B
1715-01-80-20-92B-02B,1715,4,0030,90003348,1,EA,EA,B
1715-01-80-20-92B-02B,1715,4,0090,90003346,1,EA,EA,B
1715-01-80-20-92B-02B,1715,4,0100,90003377,1,EA,EA,B
1715-01-80-20-92B-02B,1715,4,0060,90003350,1,EA,EA,B
1715-01-80-20-92B-02B,1715,4,0050,90003360,1,EA,EA,B
1715-01-80-20-92B-02B,1715,4,0040,90003354,1,EA,EA,B
1715-01-80-20-92B-02D,1715,4,0060,90003349,2,EA,EA,B
1715-01-80-20-92B-02D,1715,4,0020,90003366,1,EA,EA,B
1715-01-80-20-92B-02D,1715,4,0050,90003350,2,EA,EA,B
1715-01-80-20-92B-02D,1715,4,0030,90003367,1,EA,EA,B
1715-01-80-20-92B-02D,1715,4,0010,90003369,1,EA,EA,B
1715-01-80-20-92B-02D,1715,4,0040,90003368,1,EA,EA,B
1715-01-80-20-92B-02D,1715,4,0070,90003376,1,EA,EA,B
1715-01-80-20-92B-06A,1715,4,0010,90003362,1,EA,EA,B
1715-01-80-20-92B-06A,1715,4,0020,90003370,1,EA,EA,B
1715-01-80-20-92B-06A,1715,4,0030,90003371,1,EA,EA,B
1715-01-80-20-92B-06A,1715,4,0040,90003372,1,EA,EA,B
1715-01-80-20-92B-06A,1715,4,0050,90003373,1,EA,EA,B
1715-01-80-20-92B-06A,1715,4,0060,90003374,1,EA,EA,B
1715-01-80-20-92B-06A,1715,4,0070,90003375,1,EA,EA,B
1715-01-80-20-92C-02A,1715,4,0010,90003355,1,EA,EA,B
1715-01-80-20-92C-02A,1715,4,0040,90003348,1,EA,EA,B
1715-01-80-20-92C-02A,1715,4,0030,90003347,1,EA,EA,B
1715-01-80-20-92C-02A,1715,4,0080,90003359,2,EA,EA,B
1715-01-80-20-92C-02A,1715,4,0110,90003346,1,EA,EA,B
1715-01-80-20-92C-02A,1715,4,0130,90003377,1,EA,EA,B
1715-01-80-20-92C-02A,1715,4,0090,90003365,1,EA,EA,B
1715-01-80-20-92C-02A,1715,4,0070,90003353,1,EA,EA,B
1715-01-80-20-92C-02A,1715,4,0060,90003356,1,EA,EA,B
1715-01-80-20-92C-02A,1715,4,0050,90003363,1,EA,EA,B
1715-01-80-20-92C-02A,1715,4,0020,90003358,1,EA,EA,B
1715-01-80-20-92C-02A,1715,4,0100,90003351,1,EA,EA,B
1715-01-80-20-92C-02A,1715,4,0120,90003364,1,EA,EA,B
1715-01-80-20-92C-02B,1715,4,0130,90003377,1,EA,EA,B
1715-01-80-20-92C-02B,1715,4,0110,90003346,1,EA,EA,B
1715-01-80-20-92C-02B,1715,4,0040,90003348,1,EA,EA,B
1715-01-80-20-92C-02B,1715,4,0030,90003347,1,EA,EA,B
1715-01-80-20-92C-02B,1715,4,0120,90003364,1,EA,EA,B
1715-01-80-20-92C-02B,1715,4,0100,90003351,1,EA,EA,B
1715-01-80-20-92C-02B,1715,4,0080,90003359,2,EA,EA,B
1715-01-80-20-92C-02B,1715,4,0060,90003356,1,EA,EA,B
1715-01-80-20-92C-02B,1715,4,0050,90003363,1,EA,EA,B
1715-01-80-20-92C-02B,1715,4,0020,90003358,1,EA,EA,B
1715-01-80-20-92C-02B,1715,4,0090,90003365,1,EA,EA,B
1715-01-80-20-92C-02B,1715,4,0070,90003353,1,EA,EA,B
1715-01-80-20-92C-02B,1715,4,0010,90003355,1,EA,EA,B
1715-01-80-20-92C-02D,1715,4,0050,90003350,2,EA,EA,B
1715-01-80-20-92C-02D,1715,4,0020,90003366,1,EA,EA,B
1715-01-80-20-92C-02D,1715,4,0030,90003367,1,EA,EA,B
