Material,Class Type,Class No,Class Desc,Class Key Word,Internal char no.,Characteristic Value,Value from,Value to,Code
90008047,001,759,U39121513_SWT_SLEC,SWITCH SELECTOR,EAM_POSITION,3 AT 45Ø,0,0,1
90008047,001,759,U39121513_SWT_SLEC,SWITCH SELECTOR,EAM_ACTUATED,HANDLE,0,0,1
90008047,001,759,U39121513_SWT_SLEC,SWITCH SELECTOR,EAM_BUSHING_DIAMETER_INCH_1,,0.87,0,1
90008048,001,759,U39121513_SWT_SLEC,SWITCH SELECTOR,EAM_BEZEL,CHROMIUM PLATED,0,0,1
90008048,001,759,U39121513_SWT_SLEC,SWITCH SELECTOR,EAM_COLOR,BLACK,0,0,1
90008048,001,759,U39121513_SWT_SLEC,SWITCH SELECTOR,EAM_CLASS,CLASS I,0,0,1
90008048,001,759,U39121513_SWT_SLEC,SWITCH SELECTOR,EAM_HEAD_TYPE,HANDLE,0,0,1
90008048,001,759,U39121513_SWT_SLEC,SWITCH SELECTOR,EAM_POSITION,3 AT 45Ø,0,0,1
90008048,001,759,U39121513_SWT_SLEC,SWITCH SELECTOR,EAM_ACTUATED,HANDLE,0,0,1
90008048,001,759,U39121513_SWT_SLEC,SWITCH SELECTOR,EAM_BUSHING_DIAMETER_INCH_1,,0.87,0,1
90008054,001,759,U39121513_SWT_SLEC,SWITCH SELECTOR,EAM_BEZEL,CHROMIUM PLATED,0,0,1
90008054,001,759,U39121513_SWT_SLEC,SWITCH SELECTOR,EAM_COLOR,BLACK,0,0,1
90008054,001,759,U39121513_SWT_SLEC,SWITCH SELECTOR,EAM_CLASS,CLASS I,0,0,1
90008054,001,759,U39121513_SWT_SLEC,SWITCH SELECTOR,EAM_HEAD_TYPE,JOYSTICK,0,0,1
90008054,001,759,U39121513_SWT_SLEC,SWITCH SELECTOR,EAM_ACTUATED,JOYSTICK,0,0,1
90008054,001,759,U39121513_SWT_SLEC,SWITCH SELECTOR,EAM_BUSHING_DIAMETER_INCH_1,,1.18,0,1
90008055,001,759,U39121513_SWT_SLEC,SWITCH SELECTOR,EAM_BEZEL,CHROMIUM PLATED,0,0,1
90008055,001,759,U39121513_SWT_SLEC,SWITCH SELECTOR,EAM_COLOR,BLACK,0,0,1
90008055,001,759,U39121513_SWT_SLEC,SWITCH SELECTOR,EAM_CLASS,CLASS I,0,0,1
90008055,001,759,U39121513_SWT_SLEC,SWITCH SELECTOR,EAM_HEAD_TYPE,KEY,0,0,1
90008055,001,759,U39121513_SWT_SLEC,SWITCH SELECTOR,EAM_POSITION,2 AT 90Ø,0,0,1
90008055,001,759,U39121513_SWT_SLEC,SWITCH SELECTOR,EAM_ACTUATED,KEY,0,0,1
90008055,001,759,U39121513_SWT_SLEC,SWITCH SELECTOR,EAM_BUSHING_DIAMETER_INCH_1,,0.87,0,1
90008387,001,759,U39121513_SWT_SLEC,SWITCH SELECTOR,EAM_CURRENT,,20,0,1
90008387,001,759,U39121513_SWT_SLEC,SWITCH SELECTOR,EAM_ACTUATED,FOOT,0,0,1
90003654,001,762,U40101603_FAN_WHL,FAN WHEEL,EAM_BLADE_QTY,,3,0,1
90003654,001,762,U40101603_FAN_WHL,FAN WHEEL,EAM_DIAMETER_INCH,,36,0,1
90003654,001,762,U40101603_FAN_WHL,FAN WHEEL,EAM_ARRANGEMENT,AXIAL,0,0,1
90003655,001,762,U40101603_FAN_WHL,FAN WHEEL,EAM_BLADE_QTY,,6,0,1
90003655,001,762,U40101603_FAN_WHL,FAN WHEEL,EAM_DIAMETER_INCH,,36,0,1
90003655,001,762,U40101603_FAN_WHL,FAN WHEEL,EAM_ARRANGEMENT,AXIAL,0,0,1
90011213,001,762,U40101603_FAN_WHL,FAN WHEEL,EAM_DIAMETER_INCH,,9,0,1
90011214,001,762,U40101603_FAN_WHL,FAN WHEEL,EAM_BORE_INCH_1,,0.75,0,1
90007967,001,765,U40141642_VLV_HAND,VALVE HAND,EAM_CONNECTION,R 1/8,0,0,1
90007967,001,765,U40141642_VLV_HAND,VALVE HAND,EAM_TYPE,NEEDLE,0,0,1
90003721,001,768,U40141604_VLV_SAFE,VALVE SAFETY,EAM_SIZE_INCH,,0.13,0,1
90008496,001,768,U40141604_VLV_SAFE,VALVE SAFETY,EAM_CONNECTION,5/8 SAE #10,0,0,1
90008496,001,768,U40141604_VLV_SAFE,VALVE SAFETY,EAM_RANGE,1000 PSI,0,0,1
90008504,001,768,U40141604_VLV_SAFE,VALVE SAFETY,EAM_CONNECTION,CARTRIDGE,0,0,1
90008504,001,768,U40141604_VLV_SAFE,VALVE SAFETY,EAM_SEAL,NBR,0,0,1
90008504,001,768,U40141604_VLV_SAFE,VALVE SAFETY,EAM_RANGE,3000 PSI,0,0,1
90003042,001,770,U40141618_VLV_CHK,VALVE CHECK,EAM_TYPE,SANDWICH,0,0,1
90003042,001,770,U40141618_VLV_CHK,VALVE CHECK,EAM_MAWP_PSI,,3000,0,1
90003043,001,770,U40141618_VLV_CHK,VALVE CHECK,EAM_SIZE_INCH,,0.38,0,1
90007876,001,770,U40141618_VLV_CHK,VALVE CHECK,EAM_CONNECTION,1/8 NPSF FEM,0,0,1
90007876,001,770,U40141618_VLV_CHK,VALVE CHECK,EAM_CASING_MATERIAL,"CUZN,SS,AL",0,0,1
90007876,001,770,U40141618_VLV_CHK,VALVE CHECK,EAM_FACE_TO_FACE,1.45 IN,0,0,1
90007876,001,770,U40141618_VLV_CHK,VALVE CHECK,EAM_MAWT,,80,0,1
90007876,001,770,U40141618_VLV_CHK,VALVE CHECK,EAM_SIZE_INCH,,0.13,0,1
90008404,001,770,U40141618_VLV_CHK,VALVE CHECK,EAM_CRACKING_PRESSURE_PSI,,14.5,0,1
90008404,001,770,U40141618_VLV_CHK,VALVE CHECK,EAM_TYPE,MANIFOLD,0,0,1
90008404,001,770,U40141618_VLV_CHK,VALVE CHECK,EAM_CASING_MATERIAL,IRON,0,0,1
90008404,001,770,U40141618_VLV_CHK,VALVE CHECK,EAM_MAWP_PSI,,4500,0,1
90008491,001,770,U40141618_VLV_CHK,VALVE CHECK,EAM_CONNECTION,3/4-16 THR,0,0,1
90008491,001,770,U40141618_VLV_CHK,VALVE CHECK,EAM_CRACKING_PRESSURE_PSI,,24,0,1
90008491,001,770,U40141618_VLV_CHK,VALVE CHECK,EAM_TYPE,PILOT OPERATED,0,0,1
90008491,001,770,U40141618_VLV_CHK,VALVE CHECK,EAM_MAWT,,120,0,1
90008491,001,770,U40141618_VLV_CHK,VALVE CHECK,EAM_MAWP_PSI,,3500,0,1
90008491,001,770,U40141618_VLV_CHK,VALVE CHECK,EAM_SIZE_INCH,,0.75,0,1
90008503,001,770,U40141618_VLV_CHK,VALVE CHECK,EAM_CRACKING_PRESSURE_BAR,,2.07,0,1
90008503,001,770,U40141618_VLV_CHK,VALVE CHECK,EAM_SEAL,NBR,0,0,1
90008503,001,770,U40141618_VLV_CHK,VALVE CHECK,EAM_TYPE,POPPET,0,0,1
90008516,001,770,U40141618_VLV_CHK,VALVE CHECK,EAM_CONNECTION,1-1/4IN,0,0,1
90008516,001,770,U40141618_VLV_CHK,VALVE CHECK,EAM_SIZE_INCH,,1.25,0,1
90008518,001,770,U40141618_VLV_CHK,VALVE CHECK,EAM_CONNECTION,1-1/2IN,0,0,1
90008518,001,770,U40141618_VLV_CHK,VALVE CHECK,EAM_SIZE_INCH,,1.5,0,1
90011851,001,771,U40142000_HOSE,HOSE,EAM_DIAMETER_MM,,6,0,1
90011851,001,771,U40142000_HOSE,HOSE,EAM_TYPE,COIL,0,0,1
90011851,001,771,U40142000_HOSE,HOSE,EAM_WORKING_PRESSURE_BAR,,8,0,1
90011851,001,771,U40142000_HOSE,HOSE,EAM_LENGTH_MM,,325,0,1
90011851,001,771,U40142000_HOSE,HOSE,EAM_MATERIAL,POLYURETHANE,0,0,1
90011852,001,771,U40142000_HOSE,HOSE,EAM_DIAMETER_MM,,300,0,1
90011853,001,771,U40142000_HOSE,HOSE,EAM_DIAMETER_MM,,6,0,1
90011853,001,771,U40142000_HOSE,HOSE,EAM_TYPE,COIL,0,0,1
90011853,001,771,U40142000_HOSE,HOSE,EAM_WORKING_PRESSURE_BAR,,8,0,1
90011853,001,771,U40142000_HOSE,HOSE,EAM_MATERIAL,POLYURETHANE,0,0,1
90004030,001,772,U41114510_LMIT_TOQ,LIMITER TORQUE,EAM_BORE_INCH_1,,1.13,0,1
90007289,001,772,U41114510_LMIT_TOQ,LIMITER TORQUE,EAM_TYPE,W/KEYWAY,0,0,1
90007289,001,772,U41114510_LMIT_TOQ,LIMITER TORQUE,EAM_MAX_TORQUE_FT_LBF,,700,0,1
90007289,001,772,U41114510_LMIT_TOQ,LIMITER TORQUE,EAM_BORE_INCH_1,,0.75,0,1
90007832,001,773,U41103512_BAR_STAT,BAR STATIC,EAM_LENGTH_INCH_1,,70,0,1
90007833,001,773,U41103512_BAR_STAT,BAR STATIC,EAM_LENGTH_INCH_1,,40,0,1
90007836,001,773,U41103512_BAR_STAT,BAR STATIC,EAM_LENGTH_INCH_1,,40,0,1
90007953,001,773,U41103512_BAR_STAT,BAR STATIC,EAM_LENGTH_INCH_1,,50,0,1
90003657,001,775,U40161500_FLTR_AIR,FILTER ELEMENT,EAM_APPLICATION,AIR,0,0,1
90003658,001,775,U40161500_FLTR_AIR,FILTER ELEMENT,EAM_TYPE,STRAINER,0,0,1
90003659,001,775,U40161500_FLTR_AIR,FILTER ELEMENT,EAM_APPLICATION,WATER,0,0,1
90003661,001,775,U40161500_FLTR_AIR,FILTER ELEMENT,EAM_APPLICATION,AIR,0,0,1
90003663,001,775,U40161500_FLTR_AIR,FILTER ELEMENT,EAM_APPLICATION,OIL,0,0,1
90008508,001,775,U40161500_FLTR_AIR,FILTER ELEMENT,EAM_APPLICATION,PRESSURE FILTER,0,0,1
90008510,001,775,U40161500_FLTR_AIR,FILTER ELEMENT,EAM_APPLICATION,KIDNEY LOOP,0,0,1
90003680,001,777,U43190000_MOD_COMM,MODULE COMMUNICATION,EAM_TYPE,RECEIVER,0,0,1
90004001,001,777,U43190000_MOD_COMM,MODULE COMMUNICATION,EAM_INPUT,600MA,0,0,1
90004001,001,777,U43190000_MOD_COMM,MODULE COMMUNICATION,EAM_CURRENT,,0.6,0,1
90004001,001,777,U43190000_MOD_COMM,MODULE COMMUNICATION,EAM_OUTPUT,5V1.5A,0,0,1
90004001,001,777,U43190000_MOD_COMM,MODULE COMMUNICATION,EAM_OPERATING_VOLTAGE_1,,24,0,1
90004002,001,777,U43190000_MOD_COMM,MODULE COMMUNICATION,EAM_CURRENT,,0.1,0,1
90004002,001,777,U43190000_MOD_COMM,MODULE COMMUNICATION,EAM_TYPE,ETHERNET ADAPTE,0,0,1
90004002,001,777,U43190000_MOD_COMM,MODULE COMMUNICATION,EAM_OPERATING_VOLTAGE_1,,32,0,1
90004003,001,777,U43190000_MOD_COMM,MODULE COMMUNICATION,EAM_CURRENT,,0.4,0,1
90004003,001,777,U43190000_MOD_COMM,MODULE COMMUNICATION,EAM_OPERATING_VOLTAGE_1,,24,0,1
90004004,001,777,U43190000_MOD_COMM,MODULE COMMUNICATION,EAM_CURRENT,,0.19,0,1
90004004,001,777,U43190000_MOD_COMM,MODULE COMMUNICATION,EAM_OPERATING_VOLTAGE_1,,24,0,1
90004005,001,777,U43190000_MOD_COMM,MODULE COMMUNICATION,EAM_CURRENT,,0.11,0,1
90004005,001,777,U43190000_MOD_COMM,MODULE COMMUNICATION,EAM_OPERATING_VOLTAGE_1,,24,0,1
90004006,001,777,U43190000_MOD_COMM,MODULE COMMUNICATION,EAM_CURRENT,,0.4,0,1
90004006,001,777,U43190000_MOD_COMM,MODULE COMMUNICATION,EAM_OPERATING_VOLTAGE_1,,24,0,1
90008025,001,777,U43190000_MOD_COMM,MODULE COMMUNICATION,EAM_TYPE,ROUTER,0,0,1
90008193,001,777,U43190000_MOD_COMM,MODULE COMMUNICATION,EAM_CURRENT,,0.2,0,1
90008193,001,777,U43190000_MOD_COMM,MODULE COMMUNICATION,EAM_OPERATING_VOLTAGE_1,,24,0,1
90007924,001,778,U40161512_FLTR_EL,FILTER ELECTRONIC,EAM_CURRENT,,35,0,1
90007924,001,778,U40161512_FLTR_EL,FILTER ELECTRONIC,EAM_TYPE,RCTIFIER BRDGE,0,0,1
90007924,001,778,U40161512_FLTR_EL,FILTER ELECTRONIC,EAM_VOLTAGE,,800,0,1
90008151,001,778,U40161512_FLTR_EL,FILTER ELECTRONIC,EAM_CURRENT,,16,0,1
90008151,001,778,U40161512_FLTR_EL,FILTER ELECTRONIC,EAM_TYPE,EMI FILTER,0,0,1
90008151,001,778,U40161512_FLTR_EL,FILTER ELECTRONIC,EAM_VOLTAGE,,480,0,1
90007972,001,780,U40151533_PMP_HYDR,PUMP HYDRAULIC,EAM_TYPE,DUAL VANE,0,0,1
90007972,001,780,U40151533_PMP_HYDR,PUMP HYDRAULIC,EAM_SIZE,75HP,0,0,1
90008514,001,780,U40151533_PMP_HYDR,PUMP HYDRAULIC,EAM_TYPE,DUAL VANE,0,0,1
90008514,001,780,U40151533_PMP_HYDR,PUMP HYDRAULIC,EAM_SIZE,50HP,0,0,1
90008501,001,781,U40151551_PMP_GEAR,PUMP GEAR,EAM_SEAL_TYPE,7/8-14 UNF2-B,0,0,1
90006986,001,794,U31162801_HANDLE,HANDLE,EAM_TYPE,LEVER,0,0,1
90006987,001,794,U31162801_HANDLE,HANDLE,EAM_TYPE,LEVER,0,0,1
90006988,001,794,U31162801_HANDLE,HANDLE,EAM_TYPE,LEVER,0,0,1
90007704,001,794,U31162801_HANDLE,HANDLE,EAM_TYPE,LEVER,0,0,1
90007705,001,794,U31162801_HANDLE,HANDLE,EAM_TYPE,LEVER,0,0,1
90007706,001,794,U31162801_HANDLE,HANDLE,EAM_TYPE,LEVER,0,0,1
90007707,001,794,U31162801_HANDLE,HANDLE,EAM_TYPE,LEVER,0,0,1
90007708,001,794,U31162801_HANDLE,HANDLE,EAM_TYPE,LEVER,0,0,1
90007714,001,794,U31162801_HANDLE,HANDLE,EAM_TYPE,LEVER,0,0,1
90007717,001,794,U31162801_HANDLE,HANDLE,EAM_TYPE,LEVER,0,0,1
90007718,001,794,U31162801_HANDLE,HANDLE,EAM_TYPE,LEVER,0,0,1
90007719,001,794,U31162801_HANDLE,HANDLE,EAM_TYPE,LEVER,0,0,1
90007811,001,794,U31162801_HANDLE,HANDLE,EAM_TYPE,LEVER,0,0,1
90007826,001,794,U31162801_HANDLE,HANDLE,EAM_TYPE,LEVER,0,0,1
90007829,001,794,U31162801_HANDLE,HANDLE,EAM_MATERIAL,ZINC,0,0,1
90007829,001,794,U31162801_HANDLE,HANDLE,EAM_LENGTH_INCH_1,,2.5,0,1
90009082,001,794,U31162801_HANDLE,HANDLE,EAM_TYPE,LEVER,0,0,1
90009083,001,794,U31162801_HANDLE,HANDLE,EAM_TYPE,LEVER,0,0,1
90009084,001,794,U31162801_HANDLE,HANDLE,EAM_TYPE,LEVER,0,0,1
90009085,001,794,U31162801_HANDLE,HANDLE,EAM_TYPE,LEVER,0,0,1
90009086,001,794,U31162801_HANDLE,HANDLE,EAM_TYPE,LEVER,0,0,1
90009087,001,794,U31162801_HANDLE,HANDLE,EAM_TYPE,LEVER,0,0,1
90009088,001,794,U31162801_HANDLE,HANDLE,EAM_TYPE,LEVER,0,0,1
90009089,001,794,U31162801_HANDLE,HANDLE,EAM_TYPE,LEVER,0,0,1
90009090,001,794,U31162801_HANDLE,HANDLE,EAM_TYPE,LEVER,0,0,1
90009091,001,794,U31162801_HANDLE,HANDLE,EAM_TYPE,LEVER,0,0,1
90009092,001,794,U31162801_HANDLE,HANDLE,EAM_TYPE,LEVER,0,0,1
90009093,001,794,U31162801_HANDLE,HANDLE,EAM_TYPE,LEVER,0,0,1
90009094,001,794,U31162801_HANDLE,HANDLE,EAM_TYPE,LEVER,0,0,1
90009095,001,794,U31162801_HANDLE,HANDLE,EAM_TYPE,LEVER,0,0,1
90009096,001,794,U31162801_HANDLE,HANDLE,EAM_TYPE,LEVER,0,0,1
90009097,001,794,U31162801_HANDLE,HANDLE,EAM_TYPE,LEVER,0,0,1
90011743,001,794,U31162801_HANDLE,HANDLE,EAM_TYPE,ROB KNOB,0,0,1
90011743,001,794,U31162801_HANDLE,HANDLE,EAM_COLOR,BLACK,0,0,1
90011743,001,794,U31162801_HANDLE,HANDLE,EAM_HEIGHT_MM,,40,0,1
90011743,001,794,U31162801_HANDLE,HANDLE,EAM_MATERIAL,STEEL/NYLON,0,0,1
90011744,001,794,U31162801_HANDLE,HANDLE,EAM_TYPE,PLUNGER,0,0,1
90011744,001,794,U31162801_HANDLE,HANDLE,EAM_MATERIAL,STEEL,0,0,1
90011832,001,794,U31162801_HANDLE,HANDLE,EAM_TYPE,FIXED GRIP,0,0,1
90011832,001,794,U31162801_HANDLE,HANDLE,EAM_LENGTH_MM,,95,0,1
90011832,001,794,U31162801_HANDLE,HANDLE,EAM_MATERIAL,NYLON 6,0,0,1
90011833,001,794,U31162801_HANDLE,HANDLE,EAM_TYPE,CLAMP LEVER,0,0,1
90011833,001,794,U31162801_HANDLE,HANDLE,EAM_LENGTH_MM,,38.3,0,1
90011833,001,794,U31162801_HANDLE,HANDLE,EAM_MATERIAL,ZINC DIE CAST,0,0,1
90011834,001,794,U31162801_HANDLE,HANDLE,EAM_TYPE,CLAMP LEVER,0,0,1
90011834,001,794,U31162801_HANDLE,HANDLE,EAM_COLOR,MATTE BLACK,0,0,1
90011834,001,794,U31162801_HANDLE,HANDLE,EAM_MATERIAL,ZINC DIE CAST,0,0,1
90004913,001,799,U39121547_RLAY_SOC,RELAY SOCKET,EAM_TYPE,TERMINAL BLOCK,0,0,1
90004913,001,799,U39121547_RLAY_SOC,RELAY SOCKET,EAM_VOLTAGE,,24,0,1
90004914,001,799,U39121547_RLAY_SOC,RELAY SOCKET,EAM_TYPE,TERMINAL BLOCK,0,0,1
90004914,001,799,U39121547_RLAY_SOC,RELAY SOCKET,EAM_VOLTAGE,,24,0,1
90008444,001,799,U39121547_RLAY_SOC,RELAY SOCKET,EAM_CURRENT,,0.02,0,1
90008444,001,799,U39121547_RLAY_SOC,RELAY SOCKET,EAM_VOLTAGE,,24,0,1
90008445,001,799,U39121547_RLAY_SOC,RELAY SOCKET,EAM_CURRENT,,10,0,1
90008445,001,799,U39121547_RLAY_SOC,RELAY SOCKET,EAM_VOLTAGE,,300,0,1
90008446,001,799,U39121547_RLAY_SOC,RELAY SOCKET,EAM_CURRENT,,10,0,1
90008446,001,799,U39121547_RLAY_SOC,RELAY SOCKET,EAM_VOLTAGE,,300,0,1
90008164,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_CURRENT,,10,0,1
90008164,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_TYPE,LEVER,0,0,1
90008164,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_VOLTAGE,,630,0,1
90008164,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_WIDTH_MM,,8.2,0,1
90008164,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_LENGTH_MM,,57.8,0,1
90008164,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_WIRE_SIZE_RANGE,24 TO 8 AWG,0,0,1
90008211,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_MAX_OPERATING_TEMP,,60,0,1
90008211,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_CURRENT,,63,0,1
90008211,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_VOLTAGE,,690,0,1
90008211,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_WIDTH_MM,,44,0,1
90008211,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_HEIGHT_MM,,44.5,0,1
90008211,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_LENGTH_MM,,32,0,1
90008211,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_MIN_OPERATING_TEMP,,-20,0,1
90008212,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_MAX_OPERATING_TEMP,,60,0,1
90008212,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_CURRENT,,105,0,1
90008212,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_VOLTAGE,,690,0,1
90008212,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_WIDTH_MM,,54.5,0,1
90008212,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_HEIGHT_MM,,65.8,0,1
90008212,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_LENGTH_MM,,76.5,0,1
90008212,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_MIN_OPERATING_TEMP,,-20,0,1
90008215,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_CURRENT,,64,0,1
90008215,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_VOLTAGE,,600,0,1
90008215,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_WIRE_SIZE_RANGE,14 TO 4 AWG,0,0,1
90008216,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_CURRENT,,64,0,1
90008216,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_LENGTH_MM,,45,0,1
90008217,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_CURRENT,,64,0,1
90008217,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_LENGTH_MM,,45,0,1
90008218,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_CURRENT,,64,0,1
90008218,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_LENGTH_MM,,45,0,1
90008388,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_CURRENT,,175,0,1
90008388,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_NUMBER_OF_POLES,3,0,0,1
90008388,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_VOLTAGE,,600,0,1
90008388,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_MATERIAL,ALUM,0,0,1
90008388,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_WIRE_SIZE_RANGE,14 TO 2 AWG,0,0,1
90008389,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_CURRENT,,24,0,1
90008389,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_TYPE,BRIDGE,0,0,1
90008389,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_WIDTH_MM,,50.6,0,1
90008389,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_HEIGHT_MM,,3,0,1
90008389,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_LENGTH_MM,,22.7,0,1
90008389,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_MATERIAL,COPPER,0,0,1
90008390,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_CURRENT,,24,0,1
90008390,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_TYPE,BRIDGE,0,0,1
90008390,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_WIDTH_MM,,14.2,0,1
90008390,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_HEIGHT_MM,,3,0,1
90008390,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_LENGTH_MM,,22.7,0,1
90008390,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_MATERIAL,COPPER,0,0,1
90008391,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_CURRENT,,24,0,1
90008391,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_TYPE,BRIDGE,0,0,1
90008391,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_WIDTH_MM,,19.4,0,1
90008391,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_HEIGHT_MM,,3,0,1
90008391,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_LENGTH_MM,,22.7,0,1
90008391,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_MATERIAL,COPPER,0,0,1
90008392,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_MAX_OPERATING_TEMP,,130,0,1
90008392,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_MOUNTING,NS 15,0,0,1
90008392,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_CURRENT,,24,0,1
90008392,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_TYPE,MINIFEED,0,0,1
90008392,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_VOLTAGE,,500,0,1
90008392,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_WIDTH_MM,,5.2,0,1
90008392,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_HEIGHT_MM,,32,0,1
90008392,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_LENGTH_MM,,28,0,1
90008392,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_MATERIAL,POLYACRYLATE,0,0,1
90008392,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_MIN_OPERATING_TEMP,,-60,0,1
90008392,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_WIRE_SIZE_RANGE,24 TO 12 AWG,0,0,1
90008393,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_MAX_OPERATING_TEMP,,125,0,1
90008393,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_MOUNTING,NS 15,0,0,1
90008393,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_TYPE,GROUND MODULAR,0,0,1
90008393,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_WIDTH_MM,,7.5,0,1
90008393,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_HEIGHT_MM,,26.5,0,1
90008393,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_LENGTH_MM,,35,0,1
90008393,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_MATERIAL,POLYACRYLATE,0,0,1
90008393,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_MIN_OPERATING_TEMP,,-40,0,1
90008393,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_WIRE_SIZE_RANGE,24 TO 12 AWG,0,0,1
90008394,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_MAX_OPERATING_TEMP,,85,0,1
90008394,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_MOUNTING,NS 35/7.5,0,0,1
90008394,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_CURRENT,,32,0,1
90008394,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_TYPE,MODULAR,0,0,1
90008394,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_VOLTAGE,,24,0,1
90008394,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_WIDTH_MM,,6.2,0,1
90008394,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_HEIGHT_MM,,66.5,0,1
90008394,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_LENGTH_MM,,69.5,0,1
90008394,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_MATERIAL,POLYACRYLATE,0,0,1
90008394,001,802,U39121410_TERM_BLK,TERMINAL BLOCK,EAM_MIN_OPERATING_TEMP,,-40,0,1
